Customer_Age,Gender,Dependent,Education,Marital,Income,KCategory,onBook,Relationship,Inactive,ContactNum,CLimit,Revolving,Open,Amt_41,TransAmt,TransCt,Ct_41,Utilization,Importance,MustHave,Group,Essential,DropLevel,Class
51,M,3,High School,Married,$60K - $80K,Blue,31,3,3,3,12698.15222,779,8989,1.339655065,1139.377314,53,1.038,0.064120744,0.698109254,2,4,6.380034948,10,2
42,M,2,Graduate,Single,$40K - $60K,Blue,36,1,1,3,12653.24286,775,752.3,1.339250119,1142.768541,80,0.86,0.063843395,0.211657446,15,2,7.545834888,8,1
47,F,5,High School,Single,Less than $40K,Blue,37,5,2,3,12728.59323,779,1493,1.330668825,1143.090532,95,0.638,0.061421313,0.87351417,75,4,4.854838154,5,1
48,F,3,Unknown,Unknown,$40K - $60K,Blue,36,6,2,2,12737.19201,777,651,1.336402054,1147.113984,68,0.789,0.06375616,0.627156242,80,5,6.533640279,6,1
38,M,2,College,Single,$40K - $60K,Blue,20,6,1,3,12663.75943,781,9814,1.331312719,1145.149296,64,0.641,0.062407335,0.299755307,60,4,4.291989722,5,1
45,M,5,College,Single,$80K - $120K,Blue,35,4,2,1,12671.47912,778,31454,1.333093037,1148.420263,71,0.651,0.060836994,0.550371931,72,3,2.519113667,9,1
41,M,5,Graduate,Single,$60K - $80K,Blue,28,5,1,4,12708.28552,778,3395,1.330557338,1141.328753,58,0.933,0.056657827,0.260675017,26,2,7.134634362,4,1
34,F,3,Graduate,Married,$40K - $60K,Blue,29,6,1,1,12695.38883,777,3652,1.337724222,1140.410062,71,0.69,0.06261297,0.302153867,24,4,1.138126614,4,1
49,F,2,Uneducated,Single,$40K - $60K,Blue,37,2,1,3,12671.11527,774,5752,1.3306671,1139.990582,98,0.607,0.06420524,0.907204512,23,2,2.99923988,0,1
43,F,3,High School,Single,$40K - $60K,Blue,34,1,3,2,12715.67777,773,180,1.338965873,1143.171322,47,0.621,0.065685438,0.79140716,96,2,3.520184559,1,2
45,F,0,Doctorate,Married,$40K - $60K,Silver,36,1,1,3,12703.15026,779,18174,1.334201212,1147.849741,89,0.561,0.061695354,0.68224748,29,4,2.68945584,6,1
36,M,3,Unknown,Married,$60K - $80K,Blue,30,5,2,3,12668.46549,778,13080,1.334774714,1143.447385,44,0.571,0.059174236,0.403343628,1,1,9.787287032,5,1
42,M,4,Uneducated,Single,$80K - $120K,Silver,36,2,2,1,12702.43122,780,32263,1.331273525,1141.893258,93,0.603,0.059377221,0.368889631,4,1,7.748886921,5,1
46,M,5,Uneducated,Single,$40K - $60K,Blue,40,6,2,2,12675.5689,781,6458,1.334108743,1141.93384,48,1.286,0.05794581,0.431162535,91,0,5.305347487,8,1
36,M,2,College,Married,$40K - $60K,Blue,36,4,3,1,12676.94453,781,2382,1.339044215,1139.065276,42,0.75,0.062717724,0.041007284,37,3,3.713712578,2,1
52,M,2,Uneducated,Single,$120K +,Blue,44,6,3,2,12699.11346,778,24310,1.336549258,1146.353739,65,0.667,0.065617047,0.678664345,97,5,4.111018597,2,1
37,M,3,Graduate,Unknown,$40K - $60K,Blue,31,6,1,2,12736.71383,781,6548,1.333074749,1147.684678,51,0.417,0.064535681,0.086274656,36,4,5.498323244,2,1
50,F,4,Uneducated,Married,Unknown,Blue,40,4,1,3,12668.75004,778,979,1.331350901,1145.232606,65,0.667,0.065281584,0.662614746,71,1,1.290908825,3,1
27,F,1,High School,Single,Less than $40K,Blue,19,4,1,3,12670.80995,778,2507,1.33018787,1141.187351,57,0.541,0.056047373,0.164550096,92,5,8.74854012,6,1
54,F,1,High School,Single,Less than $40K,Blue,47,6,4,3,12704.07643,774,1170,1.331031003,1140.666088,36,0.714,0.05892273,0.324404003,77,2,7.041503218,10,1
33,F,1,Graduate,Single,$40K - $60K,Blue,24,5,1,2,12701.83985,781,4165,1.332915823,1147.355461,60,0.714,0.056537154,0.304952028,76,0,4.165238857,5,1
48,M,4,College,Married,$80K - $120K,Blue,32,5,2,3,12644.05778,779,25190,1.331245271,1145.30357,41,0.323,0.065460811,0.893552779,47,2,5.939637896,6,2
46,M,4,High School,Divorced,$40K - $60K,Silver,36,2,2,3,12708.46217,773,13678,1.333795612,1146.787178,84,0.75,0.058127113,0.191800434,32,3,0.510686144,9,1
37,F,2,Unknown,Married,$40K - $60K,Blue,36,4,2,2,12737.81867,779,649,1.331357893,1139.997773,81,0.761,0.065325851,0.666324178,92,3,7.430390175,8,1
32,M,1,High School,Single,$60K - $80K,Blue,36,4,2,2,12729.41953,775,2999,1.338023306,1144.988064,80,0.778,0.059910829,0.912901276,27,2,8.839260937,8,1
42,M,4,Uneducated,Married,$40K - $60K,Blue,38,1,4,1,12646.56326,775,2444,1.332661228,1140.385669,50,1.174,0.059695662,0.492764585,37,3,7.562355671,2,1
57,M,3,Post-Graduate,Single,$80K - $120K,Blue,50,3,1,1,12646.77702,777,32223,1.337982348,1148.742174,114,0.754,0.059493319,0.958879382,15,2,0.53705454,0,1
38,M,2,Unknown,Unknown,$60K - $80K,Blue,26,2,2,3,12678.28577,777,10123,1.338540708,1141.061079,31,0.476,0.061203572,0.996152661,15,3,9.407943312,8,2
44,M,2,Graduate,Divorced,$120K +,Blue,36,5,2,0,12691.2574,773,24016,1.331554712,1148.704097,62,0.722,0.05914923,0.783825192,51,4,8.765717248,4,1
35,M,2,Unknown,Married,$120K +,Blue,36,4,3,4,12729.2541,779,13423,1.330241031,1142.067611,60,0.579,0.056068286,0.284317614,7,2,6.78707221,2,1
45,F,3,Uneducated,Divorced,Unknown,Blue,36,6,3,2,12725.07727,781,17839,1.339556141,1148.046298,67,0.861,0.064529171,0.275056554,44,2,2.274133767,1,1
63,M,1,Unknown,Married,$60K - $80K,Blue,56,3,3,2,12700.89651,777,9205,1.337149402,1139.155705,40,1,0.056333986,0.08960693,98,1,9.535873423,1,1
61,F,0,Graduate,Divorced,Less than $40K,Blue,36,2,3,3,12727.22534,780,2125,1.332091088,1148.913867,38,0.727,0.062178761,0.087210606,10,0,2.385270525,9,2
54,F,2,Unknown,Single,Less than $40K,Blue,47,3,2,3,12650.63877,782,791,1.330547937,1148.32495,57,1.478,0.059159202,0.408622419,32,5,4.344570149,5,1
50,F,2,Post-Graduate,Married,Unknown,Blue,36,5,2,4,12725.54107,774,4045,1.333197383,1143.980474,41,0.464,0.057319198,0.721414638,57,1,6.84824925,6,2
49,F,4,Graduate,Single,Less than $40K,Blue,40,4,2,2,12718.09363,774,1026,1.331415526,1140.438577,74,0.644,0.058885407,0.563672498,48,4,2.173609037,3,1
39,M,1,High School,Married,$120K +,Blue,34,4,2,2,12671.87793,774,1552,1.335175352,1140.274237,58,0.568,0.06055964,0.066234616,42,3,5.664234278,5,1
47,F,3,Graduate,Unknown,Less than $40K,Blue,36,5,2,2,12690.44937,776,8109,1.335205552,1144.539041,43,0.344,0.056887413,0.262354601,19,3,6.080318379,6,2
38,F,4,College,Single,Less than $40K,Blue,27,2,3,3,12703.73252,774,1438.3,1.331249358,1147.281481,79,0.717,0.061799484,0.789173273,13,3,1.040029012,8,1
32,M,0,Post-Graduate,Single,$40K - $60K,Blue,14,1,1,3,12674.15568,774,4015,1.335428689,1146.07017,65,0.806,0.056184143,0.067268722,18,2,7.812349624,1,2
49,F,4,High School,Single,Unknown,Silver,30,2,3,2,12678.75273,780,32553,1.333854087,1146.716507,86,0.792,0.063332642,0.640179771,90,2,1.29201956,3,1
35,F,2,Graduate,Single,Less than $40K,Blue,23,6,3,3,12677.28943,781,1016,1.339012781,1147.098669,71,1.219,0.061350326,0.342194759,2,5,2.53522566,0,1
42,M,5,Unknown,Married,$60K - $80K,Blue,36,2,3,2,12734.58856,780,4963,1.338039879,1145.748169,40,0.429,0.059654778,0.018149476,1,0,9.947250426,8,2
56,F,1,Graduate,Married,Less than $40K,Blue,36,2,1,2,12695.67267,774,4010,1.338696588,1147.762027,128,0.882,0.064429512,0.611989818,33,5,5.498240648,1,1
54,F,4,Unknown,Divorced,Less than $40K,Blue,49,6,1,1,12721.30495,781,8088,1.330304106,1141.198911,33,0.5,0.061141713,0.8034203,39,4,4.397280967,8,1
55,F,2,Graduate,Married,Less than $40K,Blue,36,4,2,4,12703.81179,777,699.3,1.339344425,1140.471691,77,0.54,0.065049601,0.090626519,67,3,0.708519555,5,1
50,F,1,Unknown,Unknown,Less than $40K,Blue,42,1,1,2,12652.33095,773,671,1.337723872,1144.477232,75,0.974,0.065140437,0.50068586,77,5,3.349087904,6,1
50,F,2,Uneducated,Married,Unknown,Blue,45,6,1,4,12676.70964,774,3259,1.339932762,1145.762167,35,0.346,0.064424246,0.174701651,85,3,5.047112122,9,1
56,F,2,Graduate,Single,Less than $40K,Blue,36,4,6,1,12648.66229,774,5100,1.337579402,1141.358044,73,1.147,0.063057545,0.9622472,77,3,0.90934937,1,1
51,F,0,Unknown,Married,Less than $40K,Blue,37,4,3,2,12658.51927,780,519,1.333494767,1146.24301,89,0.854,0.060685782,0.365349326,98,5,4.181996718,4,1
45,F,1,Unknown,Single,Less than $40K,Blue,36,3,4,1,12681.49645,777,1152,1.332826279,1146.343344,89,0.679,0.06388546,0.297922885,53,0,3.18939935,5,1
60,F,0,Doctorate,Married,Less than $40K,Blue,45,5,2,4,12728.97715,776,790.3,1.335748439,1145.949398,27,1.077,0.058916261,0.451640239,43,5,8.644673338,1,1
44,F,3,College,Single,Less than $40K,Blue,30,6,3,3,12705.58726,776,2486,1.338908656,1147.543621,67,0.861,0.058748761,0.791615924,87,2,7.478572047,5,1
44,F,4,Doctorate,Married,$40K - $60K,Blue,30,1,3,1,12713.78032,775,4686,1.33293395,1143.960692,109,0.73,0.06029759,0.29609839,60,4,3.266237644,5,1
58,M,4,High School,Married,$40K - $60K,Blue,47,6,3,4,12688.87036,779,5918,1.336870329,1139.398087,25,0.316,0.062110316,0.367030565,39,4,3.073620162,4,1
59,M,1,High School,Married,$60K - $80K,Blue,36,3,2,3,12666.00049,779,6705,1.3301729,1146.647356,18,0.5,0.064582357,0.260027818,26,0,8.465816709,6,2
44,M,3,High School,Married,$120K +,Silver,34,3,1,2,12738.75371,781,31999,1.339302027,1142.092783,83,0.566,0.059627626,0.272928264,28,2,5.89860817,7,1
32,M,3,Graduate,Married,$40K - $60K,Blue,20,2,2,2,12657.66058,781,3264,1.334033512,1147.728826,63,0.75,0.060523528,0.855765755,67,4,8.933525493,3,2
47,F,4,Post-Graduate,Single,$40K - $60K,Blue,36,6,3,3,12706.81382,778,2896,1.333622854,1143.936439,85,0.889,0.057233933,0.90671805,97,5,7.38618521,3,1
30,F,1,College,Single,Less than $40K,Blue,24,4,3,0,12660.85789,772,933,1.339794748,1144.816237,64,0.778,0.057044839,0.071276342,44,2,2.825261784,7,1
53,F,1,Graduate,Single,Less than $40K,Blue,36,3,2,4,12728.44891,781,4287,1.331812386,1140.848807,41,0.242,0.064210092,0.117054516,20,4,1.455706431,2,2
37,F,4,High School,Single,$40K - $60K,Blue,36,5,3,1,12700.53447,776,576,1.33753496,1141.607879,23,0.917,0.063130763,0.541318803,98,2,4.628574504,2,1
49,F,3,Graduate,Single,Less than $40K,Blue,44,3,3,2,12676.98907,779,2857,1.339137522,1139.769521,38,1.375,0.056677607,0.565322277,68,2,9.529159927,10,1
63,M,2,Graduate,Married,$60K - $80K,Blue,49,5,2,3,12683.81345,779,11974,1.33231,1140.826913,30,1.5,0.065481575,0.825614121,56,2,9.912254617,4,1
31,M,1,College,Married,$80K - $120K,Blue,36,4,3,3,12704.01665,775,2485,1.338417654,1139.209054,52,0.625,0.062117696,0.477883396,26,2,3.56439651,9,1
35,F,2,Graduate,Married,Less than $40K,Blue,36,4,2,0,12724.06912,779,1411,1.336932513,1145.590356,85,0.518,0.057326837,0.437818893,32,2,2.44396937,9,1
36,F,2,High School,Single,Unknown,Blue,26,3,2,2,12682.99933,779,3439,1.336951989,1140.079521,46,0.484,0.058596501,0.813752181,17,4,5.528982941,1,2
38,M,2,College,Married,$80K - $120K,Blue,23,4,1,1,12684.31016,777,16379,1.334858291,1143.354562,43,0.87,0.057842321,0.441866146,19,0,6.709333206,1,1
53,F,1,Uneducated,Single,Less than $40K,Blue,39,3,2,3,12643.68917,773,706,1.335474969,1142.71299,76,0.949,0.056206626,0.865606933,68,2,7.334132932,1,1
56,M,2,Graduate,Single,$80K - $120K,Blue,46,6,2,3,12733.08752,779,15982,1.336390653,1145.268243,80,0.667,0.060315432,0.137200558,92,3,9.795469269,6,1
46,F,4,Unknown,Married,$40K - $60K,Blue,39,5,3,3,12699.18421,779,619.3,1.334075441,1143.346922,44,0.692,0.065628569,0.869997443,44,4,1.264476982,1,2
46,F,4,Unknown,Divorced,Unknown,Blue,40,5,2,3,12665.1841,776,25090,1.337869397,1145.705978,75,0.705,0.063952004,0.245234805,43,3,2.557864241,8,1
47,M,2,Uneducated,Married,$80K - $120K,Blue,41,1,2,1,12736.38857,777,11859,1.330653514,1142.695648,105,0.694,0.05756713,0.443069249,95,3,7.396637285,8,1
29,M,2,Graduate,Divorced,Less than $40K,Blue,20,4,1,2,12683.64687,777,441,1.333019536,1143.815601,57,0.676,0.062765839,0.585182572,72,0,0.186496238,3,1
44,M,3,Graduate,Married,$40K - $60K,Blue,27,4,2,3,12718.76764,781,9144,1.330737083,1144.316585,25,0.923,0.060181423,0.302809136,26,2,8.088430441,9,1
48,F,3,Graduate,Single,Less than $40K,Blue,43,3,3,4,12655.89812,772,1502,1.337491527,1139.828466,36,0.44,0.064439737,0.35950923,16,0,4.782127928,2,2
59,F,2,Unknown,Single,Unknown,Blue,45,1,3,3,12693.29143,780,836,1.336874354,1142.356418,48,0.455,0.064116854,0.761283074,48,1,6.176094745,2,2
44,F,4,Graduate,Single,$40K - $60K,Blue,30,3,4,4,12692.93145,775,4333,1.338798397,1148.30356,40,0.538,0.065639588,0.668447122,31,2,7.379780324,5,2
41,M,3,High School,Married,$80K - $120K,Blue,35,6,1,2,12684.45921,774,33314,1.338650507,1141.738295,33,0.737,0.063564695,0.774485781,52,0,4.088538272,2,1
39,M,3,Graduate,Single,$80K - $120K,Blue,34,4,3,5,12671.72819,779,19074,1.334920866,1143.315666,74,1,0.059860746,0.033190146,39,4,2.909601101,9,1
51,M,3,Doctorate,Married,$120K +,Blue,42,4,1,2,12647.71479,776,10862,1.336583487,1141.602679,80,0.778,0.05861407,0.559154998,87,3,2.083148639,8,1
56,F,1,College,Married,Unknown,Blue,36,6,2,2,12690.16509,776,4263,1.335783772,1146.271541,70,1.188,0.06042392,0.831009126,18,4,4.479052388,7,1
45,F,2,Graduate,Married,Less than $40K,Blue,36,2,3,1,12739.29912,780,1447,1.339277549,1145.657804,105,0.567,0.062294274,0.824167488,22,3,6.43839789,6,1
50,M,1,College,Married,$60K - $80K,Blue,40,4,2,4,12682.89762,782,15659,1.330788224,1148.265964,78,0.66,0.061991277,0.197411315,51,0,7.752525704,6,1
45,M,4,Doctorate,Married,$60K - $80K,Blue,37,1,2,2,12645.90794,773,10576,1.336541834,1140.818722,39,0.444,0.060343346,0.109710382,16,1,8.184175339,3,2
44,F,3,College,Married,Less than $40K,Blue,36,2,3,3,12717.36955,780,3218,1.337117173,1141.84545,48,0.655,0.059889346,0.384740136,6,1,8.587388291,9,2
46,F,2,Graduate,Married,Less than $40K,Blue,31,5,2,0,12707.38263,778,746,1.331122257,1139.32144,71,0.651,0.063830409,0.052159885,5,3,6.511601685,6,1
37,M,1,Graduate,Single,$60K - $80K,Blue,27,4,1,3,12657.06128,781,1939,1.336822998,1142.424569,57,0.541,0.056435445,0.12558255,9,0,4.151248416,2,1
45,F,3,Graduate,Married,$40K - $60K,Blue,34,4,5,2,12687.50034,774,805,1.331480939,1147.172671,83,0.766,0.0584427,0.638123292,34,2,9.40445385,10,1
42,M,5,Unknown,Married,$60K - $80K,Blue,35,6,3,2,12711.31482,779,12397,1.332316349,1142.745476,53,0.71,0.061352526,0.955970755,54,5,6.24393927,1,1
53,F,3,Uneducated,Married,Less than $40K,Blue,42,3,2,4,12726.87025,781,1266,1.330182141,1148.792458,25,1.083,0.06003163,0.675755818,64,3,3.431761605,7,1
41,M,2,College,Unknown,$80K - $120K,Blue,24,3,2,4,12710.5219,779,14320,1.339816198,1148.985338,77,0.791,0.058225753,0.45760609,88,3,3.473269774,7,1
37,F,0,Post-Graduate,Married,Less than $40K,Blue,25,4,3,2,12680.47129,775,578,1.331284431,1148.826133,60,0.622,0.062897325,0.721525183,64,3,3.518511117,7,1
44,M,1,Graduate,Married,$80K - $120K,Gold,29,2,1,3,12684.80088,780,33574,1.333613863,1147.896486,86,0.593,0.057936439,0.521046694,57,3,5.885669872,4,1
48,F,3,High School,Single,$40K - $60K,Blue,36,5,3,2,12735.42755,774,1816,1.331041132,1146.396924,58,0.933,0.064125782,0.760786961,41,1,8.578633212,5,1
56,F,1,High School,Married,Less than $40K,Blue,43,3,1,1,12657.62016,781,4398,1.330261042,1140.016691,110,0.618,0.064708478,0.057951162,96,2,9.291059811,5,1
51,M,3,Post-Graduate,Married,$40K - $60K,Blue,36,6,1,4,12713.71956,780,6480,1.337384991,1144.846933,65,0.806,0.06558371,0.847161288,5,2,5.509562288,1,1
59,M,1,High School,Single,$60K - $80K,Blue,45,4,2,4,12662.17974,776,1426,1.337348294,1140.592412,59,0.788,0.064233663,0.221312157,65,2,5.620253978,2,1
54,M,1,College,Married,$60K - $80K,Blue,42,3,2,2,12722.98744,779,470,1.335585568,1147.790969,35,0.75,0.058424024,0.991038396,43,3,3.437159131,1,1
58,M,1,Graduate,Single,$120K +,Blue,36,2,3,4,12734.64734,779,28618,1.336134864,1141.012916,41,0.414,0.060132533,0.09025877,68,1,2.807253445,7,2
39,M,5,College,Married,$80K - $120K,Blue,29,3,3,4,12685.84056,780,32394,1.336604949,1145.84632,59,0.639,0.056459876,0.50089127,1,2,5.213786175,2,1
36,M,2,Graduate,Single,$40K - $60K,Blue,36,2,2,1,12645.64307,778,5103,1.332209466,1143.595745,76,0.9,0.060261232,0.437690547,42,2,7.636307961,1,1
45,M,3,Uneducated,Married,$80K - $120K,Blue,38,3,3,3,12684.20401,782,9234,1.336686978,1142.015421,44,0.257,0.064030719,0.778602504,47,2,8.053013054,0,2
47,M,1,High School,Married,$120K +,Blue,41,3,1,4,12646.2227,774,26544,1.332260286,1143.904249,53,0.559,0.057660367,0.881525221,63,0,2.693101057,9,1
61,M,1,Graduate,Married,$60K - $80K,Blue,55,6,2,3,12702.82917,780,1916,1.334120689,1143.970069,32,0.524,0.062132119,0.405280006,14,0,3.446215156,0,1
53,M,2,Unknown,Married,$80K - $120K,Blue,36,2,2,1,12706.29029,779,3212,1.335510925,1143.073151,20,0.25,0.05862948,0.790916916,64,3,0.18214424,1,2
60,F,1,High School,Divorced,Less than $40K,Blue,48,5,3,3,12721.15349,775,925,1.331085557,1143.770859,86,0.955,0.059761609,0.451522085,11,1,3.170142749,3,1
43,F,2,College,Married,Less than $40K,Blue,37,3,3,1,12655.24293,774,4043,1.333726552,1148.536299,93,0.576,0.063726579,0.428847117,55,5,8.978898856,9,1
43,M,5,Graduate,Single,$40K - $60K,Blue,33,4,2,1,12675.01668,772,1438.3,1.330593411,1144.088704,80,0.569,0.062186714,0.153730921,48,5,5.997152063,3,1
55,F,3,College,Single,Less than $40K,Blue,42,5,2,1,12649.27774,779,1438.3,1.333381859,1144.508608,87,0.891,0.064739761,0.628763608,12,4,9.811742176,9,1
40,F,5,High School,Married,Less than $40K,Blue,31,4,2,2,12661.10344,778,605,1.336954914,1147.63094,68,0.744,0.062310512,0.01738599,54,2,2.91508469,1,1
63,F,0,College,Married,$40K - $60K,Blue,53,6,1,4,12663.91731,773,1590,1.339339577,1145.02256,24,0.6,0.057335526,0.287626099,49,4,1.001047975,6,1
57,M,3,Graduate,Single,$120K +,Blue,52,6,4,3,12670.24452,779,33516,1.330779948,1142.777102,37,0.542,0.062021116,0.440912253,84,0,0.474650637,8,2
32,F,2,Post-Graduate,Single,Less than $40K,Blue,36,4,5,1,12686.49045,777,176,1.33217963,1147.812429,93,0.755,0.06020969,0.469629195,39,3,9.227323893,4,1
39,F,2,Graduate,Married,$40K - $60K,Blue,26,5,1,2,12728.40313,779,1151,1.331018106,1146.443362,33,0.737,0.063713123,0.439143493,38,3,8.06354306,4,1
48,M,1,Unknown,Married,$60K - $80K,Blue,36,4,1,3,12710.99409,778,9957,1.336684275,1146.523667,70,0.667,0.059119318,0.030886001,35,0,3.146149919,3,1
56,M,1,Uneducated,Divorced,$120K +,Blue,36,1,1,2,12731.25653,777,3730,1.339999043,1146.944948,102,0.619,0.065191668,0.351813796,82,3,5.894511573,1,1
44,M,4,Unknown,Married,$60K - $80K,Blue,38,3,1,3,12709.99843,774,939,1.332121381,1141.674093,88,0.66,0.061921182,0.538862165,3,5,9.036658328,5,1
38,F,1,Uneducated,Married,Less than $40K,Blue,26,5,1,1,12666.65208,779,3507,1.337848473,1142.140268,62,0.722,0.065198437,0.827173226,71,0,4.875780582,7,1
26,F,0,High School,Single,$40K - $60K,Blue,13,2,2,4,12738.245,782,114,1.331313751,1146.626599,27,0.286,0.0619629,0.581696356,57,4,7.088655236,3,2
46,F,2,Graduate,Single,Unknown,Blue,36,3,3,3,12736.6333,777,1312,1.33214055,1144.265054,64,0.882,0.060931593,0.801975722,21,4,4.316968511,4,1
61,F,0,Unknown,Married,Less than $40K,Blue,55,4,2,3,12650.43167,782,682,1.330692552,1142.505458,80,0.778,0.063230089,0.569627449,100,4,8.516186278,6,1
44,M,4,Doctorate,Married,$120K +,Blue,39,4,3,2,12682.85272,777,5407,1.337261581,1144.628314,37,0.682,0.06176643,0.926089902,51,2,6.505243941,2,2
53,F,2,College,Married,$40K - $60K,Blue,34,6,2,1,12660.22739,779,606,1.336411321,1143.684951,49,1.13,0.061418503,0.854232345,96,1,2.135119961,10,1
55,M,0,High School,Married,$120K +,Blue,49,5,3,3,12649.3223,776,1572,1.337063678,1140.92132,27,0.929,0.05724249,0.045912566,73,3,1.360627019,3,1
43,M,2,High School,Married,$60K - $80K,Blue,31,2,3,1,12695.12652,774,11536,1.332593399,1140.78967,116,0.871,0.060831808,0.287696379,52,2,8.682936251,8,1
63,M,1,Graduate,Single,Less than $40K,Blue,56,4,2,2,12682.28901,774,5855,1.332279936,1141.830324,81,0.841,0.060436699,0.144173907,93,2,0.382275969,7,1
44,F,4,Graduate,Married,$40K - $60K,Blue,29,3,1,2,12647.54269,778,1438.3,1.338672247,1140.422631,60,0.667,0.059312523,0.868458246,81,4,1.144937664,3,1
42,F,4,Graduate,Married,Less than $40K,Blue,36,5,2,3,12705.7917,778,1600,1.338346907,1142.017158,41,0.414,0.064495876,0.827021379,67,2,6.925556502,10,2
42,F,3,Graduate,Single,Less than $40K,Blue,28,6,2,1,12695.04402,773,1438.3,1.332678765,1141.322796,74,0.644,0.056984427,0.381443587,91,3,8.976007217,7,1
44,F,4,Uneducated,Married,Less than $40K,Blue,36,2,2,3,12706.34571,775,5636,1.337564506,1144.871663,88,0.6,0.057656979,0.739390088,100,2,9.896157867,1,1
57,F,3,Graduate,Unknown,$40K - $60K,Blue,46,2,2,2,12643.24573,777,1241,1.337291212,1144.63591,83,0.66,0.058448197,0.68020076,9,2,3.1919815,8,1
52,M,2,High School,Single,$40K - $60K,Blue,36,3,1,3,12717.7885,772,1470,1.330322302,1148.741126,63,0.75,0.058926767,0.848084898,84,4,1.703401505,3,1
36,F,1,Uneducated,Single,Less than $40K,Blue,30,6,1,2,12656.9715,779,3416,1.332720185,1145.845549,58,0.871,0.065125912,0.393663342,17,3,9.542691959,2,1
47,M,2,College,Married,$60K - $80K,Silver,35,2,1,1,12719.76067,782,33167,1.333078695,1147.967944,106,0.767,0.064987779,0.270341517,7,3,5.002368009,4,1
48,F,4,Unknown,Unknown,Less than $40K,Blue,29,6,3,4,12673.89689,782,695,1.333340785,1141.6535,69,1.3,0.060310907,0.177422913,65,4,6.303807328,5,1
44,M,5,High School,Single,$80K - $120K,Blue,37,4,2,3,12702.92228,779,13909,1.33136909,1147.206965,83,0.566,0.056953016,0.244901384,53,0,2.607211026,0,1
52,M,1,Graduate,Married,$80K - $120K,Blue,43,6,1,1,12731.74264,782,612,1.339536436,1139.646792,33,0.435,0.062465521,0.865224093,30,2,0.233742764,7,1
49,M,2,Uneducated,Married,$80K - $120K,Blue,44,6,2,2,12677.24857,778,12680,1.331353668,1144.942608,70,0.556,0.056999429,0.642878826,88,1,3.013101634,6,1
61,M,0,Post-Graduate,Single,$60K - $80K,Blue,43,5,3,2,12665.81164,779,12218,1.333383836,1145.551702,62,0.59,0.059600057,0.026525756,99,2,0.825533669,3,2
52,M,3,Unknown,Single,$80K - $120K,Blue,46,5,1,2,12663.03528,774,793,1.330167255,1148.51352,66,0.692,0.06155492,0.073917875,95,3,6.194394671,4,1
40,F,2,Post-Graduate,Divorced,Unknown,Blue,27,6,3,1,12646.48299,778,6471,1.339557011,1142.232772,77,0.974,0.062272782,0.629970149,51,4,9.68683638,4,1
