SCRAM,WEEK,EST_ST,EST_MSA,REGION,HWEIGHT,PWEIGHT,TBIRTH_YEAR,ABIRTH_YEAR,EGENDER,AGENDER,RHISPANIC,AHISPANIC,RRACE,ARACE,EEDUC,AEDUC,MS,THHLD_NUMPER,AHHLD_NUMPER,THHLD_NUMKID,AHHLD_NUMKID,THHLD_NUMADLT,RECVDVACC,DOSES,GETVACC,WHYNOT1,WHYNOT2,WHYNOT3,WHYNOT4,WHYNOT5,WHYNOT6,WHYNOT7,WHYNOT8,WHYNOT9,WHYNOT10,WHYNOT11,WHYNOTB1,WHYNOTB2,WHYNOTB3,WHYNOTB4,WHYNOTB5,WHYNOTB6,HADCOVID,WRKLOSS,EXPCTLOSS,ANYWORK,KINDWORK,RSNNOWRK,TW_START,UI_APPLY,UI_RECV,SSA_RECV,SSA_APPLY,SSAPGM1,SSAPGM2,SSAPGM3,SSAPGM4,SSAPGM5,SSALIKELY,SSAEXPCT1,SSAEXPCT2,SSAEXPCT3,SSAEXPCT4,SSAEXPCT5,SSADECISN,EIP,EIPSPND1,EIPSPND2,EIPSPND3,EIPSPND4,EIPSPND5,EIPSPND6,EIPSPND7,EIPSPND8,EIPSPND9,EIPSPND10,EIPSPND11,EIPSPND12,EIPSPND13,EXPNS_DIF,CHNGHOW1,CHNGHOW2,CHNGHOW3,CHNGHOW4,CHNGHOW5,CHNGHOW6,CHNGHOW7,CHNGHOW8,CHNGHOW9,CHNGHOW10,CHNGHOW11,CHNGHOW12,WHYCHNGD1,WHYCHNGD2,WHYCHNGD3,WHYCHNGD4,WHYCHNGD5,WHYCHNGD6,WHYCHNGD7,WHYCHNGD8,WHYCHNGD9,WHYCHNGD10,WHYCHNGD11,WHYCHNGD12,WHYCHNGD13,SPNDSRC1,SPNDSRC2,SPNDSRC3,SPNDSRC4,SPNDSRC5,SPNDSRC6,SPNDSRC7,SPNDSRC8,FEWRTRIPS,FEWRTRANS,PLNDTRIPS,CURFOODSUF,CHILDFOOD,FOODSUFRSN1,FOODSUFRSN2,FOODSUFRSN3,FOODSUFRSN4,FOODSUFRSN5,FREEFOOD,WHEREFREE1,WHEREFREE2,WHEREFREE3,WHEREFREE4,WHEREFREE5,WHEREFREE6,WHEREFREE7,SNAP_YN,TSPNDFOOD,TSPNDPRPD,ANXIOUS,WORRY,INTEREST,DOWN,HLTHINS1,HLTHINS2,HLTHINS3,HLTHINS4,HLTHINS5,HLTHINS6,HLTHINS7,HLTHINS8,PRIVHLTH,PUBHLTH,DELAY,NOTGET,PRESCRIPT,MH_SVCS,MH_NOTGET,TENURE,LIVQTR,RENTCUR,MORTCUR,MORTCONF,EVICT,FORCLOSE,ENROLL1,ENROLL2,ENROLL3,TEACH1,TEACH2,TEACH3,TEACH4,TEACH5,COMPAVAIL,COMP1,COMP2,COMP3,INTRNTAVAIL,INTRNT1,INTRNT2,INTRNT3,SCHLHRS,TSTDY_HRS,TCH_HRS,TNUM_PS,PSPLANS1,PSPLANS2,PSPLANS3,PSPLANS4,PSPLANS5,PSPLANS6,PSCHNG1,PSCHNG2,PSCHNG3,PSCHNG4,PSCHNG5,PSCHNG6,PSCHNG7,PSWHYCHG1,PSWHYCHG2,PSWHYCHG3,PSWHYCHG4,PSWHYCHG5,PSWHYCHG6,PSWHYCHG7,PSWHYCHG8,PSWHYCHG9,INCOME
V277400006S59060322700022,12,6,NA,4,4736.322387,4524.698178,1953,2,2,2,1,2,1,2,5,2,2,1,2,0,2,1,2,-88,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,2,2,2,2,-88,7,3,2,-88,1,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,4,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,-99,-99,-99,2,3,2,1,-88,-88,-88,-88,-88,-88,2,-88,-88,-88,-88,-88,-88,-88,2,NA,0,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,1,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,0,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,2
V277400006S76060977200022,12,6,NA,4,12455.12781,47594.47479,1996,2,2,2,1,2,1,2,6,2,5,5,2,1,2,4,1,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,2,1,2,1,3,-88,2,2,-88,2,2,-88,-88,-88,-88,-88,4,-88,-88,-88,-88,-88,1,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,-99,-99,-99,2,2,1,1,-88,-88,-88,-88,-88,-88,2,-88,-88,-88,-88,-88,-88,-88,2,NA,0,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,3,2,1,-88,4,-88,-88,-99,-99,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,2,-99,1,-99,1,-99,-99,1,-99,-99,-99,-99,-99,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,6
V277400009S10090251300012,12,6,31080,4,1207.773543,2307.617727,1978,2,2,2,1,2,1,2,3,2,3,5,2,3,2,2,2,-88,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-88,-88,-88,-88,-88,-88,2,1,1,2,-88,9,3,1,1,2,2,-88,-88,-88,-88,-88,4,-88,-88,-88,-88,-88,1,3,1,-99,1,-99,-99,1,-99,1,-99,-99,-99,-99,-99,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-99,-99,-99,-99,1,1,-99,1,1,3,2,4,3,-99,-99,1,-99,-99,2,-88,-88,-88,-88,-88,-88,-88,1,NA,0,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,3,9,2,-88,1,2,-88,1,1,-99,-99,1,-99,-99,-99,1,1,1,-99,1,-99,1,-99,4,3,3,0,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1
V277410062M79132372810012,12,6,NA,4,996.9374935,1904.786411,1984,2,2,2,1,2,1,2,7,2,1,4,2,2,2,2,1,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,2,2,2,1,1,-88,1,2,-88,2,2,-88,-88,-88,-88,-88,4,-88,-88,-88,-88,-88,1,4,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,-99,-99,1,-99,1,-99,-99,-99,-99,1,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,2,3,1,1,-88,-88,-88,-88,-88,-88,1,1,-99,-99,-99,-99,-99,-99,2,NA,40,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,-88,1,4,-88,-88,1,-99,-99,-99,1,-99,1,-99,1,1,-99,-99,1,-99,1,-99,4,1,4,0,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,8
V277410109M58480700200022,12,6,31080,4,1115.218583,5326.946814,1975,2,2,2,1,2,3,2,4,2,3,7,2,2,2,5,1,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,2,1,1,1,2,-88,1,2,-88,2,2,-88,-88,-88,-88,-88,4,-88,-88,-88,-88,-88,2,3,1,1,1,-99,-99,-99,1,1,1,1,-99,1,-99,2,1,1,-99,1,-99,1,-99,1,-99,-99,-99,-99,-99,-99,1,-99,1,-99,1,-99,1,-99,1,-99,-99,1,1,-99,-99,1,1,-99,-99,1,3,2,1,-88,-88,-88,-88,-88,-88,2,-88,-88,-88,-88,-88,-88,-88,1,NA,300,2,2,2,2,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,-88,1,2,-88,-88,1,-99,-99,1,1,-99,-99,-99,2,-99,1,-99,2,-99,1,-99,4,5,3,0,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,6
V277420008S33280388200022,12,6,31080,4,946.6188342,2712.968522,1969,2,2,2,1,2,3,2,7,2,5,3,2,0,2,3,1,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,2,2,1,1,1,-88,1,2,-88,2,2,-88,-88,-88,-88,-88,4,-88,-88,-88,-88,-88,2,3,1,-99,1,-99,-99,-99,-99,1,-99,1,-99,1,-99,3,1,-99,-99,1,-99,1,-99,1,-99,-99,1,-99,1,-99,1,-99,-99,-99,1,-99,1,-99,1,-99,-99,1,1,1,-99,-99,-99,-99,-99,1,3,1,1,-88,-88,-88,-88,-88,-88,2,-88,-88,-88,-88,-88,-88,-88,2,NA,45,2,2,1,1,1,1,1,2,2,1,2,2,1,1,1,2,1,2,2,2,2,-88,1,3,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,-99,1,-99,-99,1,1,-99,-99,-99,-99,-99,-99,-99,-99,1,1,-99,-99,6
V277430009S55391252710022,12,6,31080,4,2137.177776,4083.372541,1967,2,2,2,1,2,1,2,6,2,1,2,2,0,2,2,2,-88,3,1,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-88,-88,-88,-88,-88,-88,2,2,2,1,3,-88,1,2,-88,2,2,-88,-88,-88,-88,-88,4,-88,-88,-88,-88,-88,1,4,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,2,1,1,-99,1,-99,1,-99,-99,-99,-99,-99,-99,1,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,1,-99,-99,-99,-99,-99,-99,1,2,1,1,-88,-88,-88,-88,-88,-88,2,-88,-88,-88,-88,-88,-88,-88,2,NA,50,2,1,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,-88,1,4,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,1,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,1,-99,1,-99,-99,-99,8
V277430081M73060315000012,12,6,31080,4,1337.35766,3832.809049,1956,2,1,2,1,2,1,2,6,2,1,3,2,0,2,3,1,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,2,1,2,2,-88,12,2,1,1,2,2,-88,-88,-88,-88,-88,4,-88,-88,-88,-88,-88,1,1,1,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,1,-99,-99,1,-99,-99,-99,1,-99,1,-99,-99,-99,-99,-99,-99,1,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,1,-99,-99,-99,2,3,1,1,-88,-88,-88,-88,-88,-88,2,-88,-88,-88,-88,-88,-88,-88,2,NA,60,2,1,1,2,1,2,1,2,2,2,2,2,1,1,2,2,2,2,2,1,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,0,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-99
V277430081M73060547300012,12,6,31080,4,1372.889338,2623.094198,1963,2,2,2,2,2,1,2,4,2,5,4,2,2,2,2,2,-88,3,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-88,-88,-88,-88,-88,-88,2,1,1,2,-88,10,1,1,2,2,2,-88,-88,-88,-88,-88,4,-88,-88,-88,-88,-88,1,1,1,-99,-99,-99,-99,1,-99,1,-99,1,-99,-99,-99,4,1,-99,-99,1,-99,1,-99,1,-99,-99,-99,-99,-99,-99,1,-99,1,-99,-99,-99,-99,-99,-99,1,-99,-99,1,-99,1,-99,1,-99,-99,1,1,1,2,2,1,-99,-99,-99,-99,2,-88,-88,-88,-88,-88,-88,-88,2,NA,70,2,2,2,1,1,2,2,1,2,2,2,2,1,1,2,2,2,2,2,3,5,1,-88,2,-88,-88,1,1,-99,1,-99,1,-99,-99,1,1,-99,-99,2,-99,1,-99,4,4,1,1,1,1,1,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,1,1,-99,4
V277430081M73060557400012,12,6,31080,4,1410.951018,2695.816281,1978,2,2,2,1,2,1,2,7,2,1,4,2,2,2,2,1,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,2,2,2,1,4,-88,1,2,-88,2,2,-88,-88,-88,-88,-88,4,-88,-88,-88,-88,-88,1,4,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,1,1,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,1,3,1,1,-88,-88,-88,-88,-88,-88,2,-88,-88,-88,-88,-88,-88,-88,2,NA,100,3,1,3,3,1,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,-88,1,4,-88,-88,1,-99,-99,-99,1,-99,-99,-99,1,1,1,-99,1,-99,1,-99,4,5,1,0,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,8
V277430081M95060039510022,12,6,31080,4,1337.35766,2555.206032,1941,2,1,2,1,2,1,2,7,2,1,2,2,0,2,2,1,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,2,2,2,2,-88,7,3,2,-88,1,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,1,-99,1,-99,-99,1,1,-99,-99,1,-99,-99,-99,1,-99,1,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,1,2,1,1,-88,-88,-88,-88,-88,-88,2,-88,-88,-88,-88,-88,-88,-88,2,NA,100,1,1,2,2,2,1,1,2,2,2,2,2,1,1,1,1,2,2,2,2,3,-88,1,4,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,0,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,6
V277430081M95060049610022,12,6,31080,4,8951.666794,51310.17756,1972,2,2,2,2,2,1,2,1,2,5,9,2,3,2,6,2,-88,2,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-88,-88,-88,-88,-88,-88,1,1,2,2,-88,12,2,2,-88,2,2,-88,-88,-88,-88,-88,4,-88,-88,-88,-88,-88,2,3,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,4,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,1,3,1,1,-88,-88,-88,-88,-88,-88,1,-99,1,-99,-99,-99,-99,-99,2,NA,100,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,-88,1,4,-88,-88,1,-99,-99,-99,1,-99,-99,-99,1,1,-99,-99,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88
V277430987M70340278100012,12,6,NA,4,621.5420826,1187.541767,1960,2,1,2,1,2,1,2,6,2,1,2,2,0,2,2,1,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,2,1,2,2,-88,1,2,2,-88,2,2,-88,-88,-88,-88,-88,4,-88,-88,-88,-88,-88,1,4,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,1,1,-99,1,-99,-99,1,-99,-99,-99,-99,-99,-99,1,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,1,-99,-99,-99,-99,-99,1,1,1,1,-88,-88,-88,-88,-88,-88,2,-88,-88,-88,-88,-88,-88,-88,2,NA,500,2,3,3,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,-88,1,4,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,0,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,6
V277440140M17060172310022,12,6,40140,4,397.8901541,760.2239495,1956,2,2,2,1,2,1,2,7,2,1,2,2,0,2,2,1,2,-88,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-88,-88,-88,-88,-88,-88,2,2,2,2,-88,6,1,2,-88,1,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,2,1,-99,-99,-99,-99,1,-99,-99,-99,1,-99,-99,1,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,1,3,1,1,-88,-88,-88,-88,-88,-88,2,-88,-88,-88,-88,-88,-88,-88,2,NA,100,3,1,1,1,1,2,1,2,2,2,2,2,1,1,1,1,1,2,1,3,2,1,-88,4,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,0,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,4
V277440140M56060641700012,12,6,40140,4,911.7891565,871.0493921,1974,2,1,2,1,2,1,2,4,2,5,1,2,0,2,1,1,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,2,1,2,2,-88,12,1,2,-88,2,2,-88,-88,-88,-88,-88,4,-88,-88,-88,-88,-88,1,4,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,1,1,-99,1,-99,1,-99,1,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,1,1,1,1,-88,-88,-88,-88,-88,-88,2,-88,-88,-88,-88,-88,-88,-88,2,NA,0,4,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,1,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,0,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,7
V277440861M10060330300012,12,6,41860,4,473.7840919,905.2297721,1967,2,1,2,1,2,3,2,4,2,5,2,2,0,2,2,1,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,2,2,2,1,2,-88,1,2,-88,2,2,-88,-88,-88,-88,-88,4,-88,-88,-88,-88,-88,1,4,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,1,1,-99,1,-99,1,-99,-99,1,-99,-99,-99,1,-99,1,-99,-99,-99,-99,-99,1,1,1,-99,-99,1,1,-99,-99,-99,-99,-99,-99,2,1,1,1,-88,-88,-88,-88,-88,-88,2,-88,-88,-88,-88,-88,-88,-88,2,NA,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,3,3,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88
V277440861M18060842810022,12,6,41860,4,401.4555108,383.5180273,1976,2,2,2,1,2,1,2,7,2,3,3,2,2,2,1,2,-88,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,2,2,2,1,1,-88,1,2,-88,2,2,-88,-88,-88,-88,-88,4,-88,-88,-88,-88,-88,1,4,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,2,1,-99,-99,1,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,1,-99,1,1,-99,-99,-99,-99,2,2,1,1,-88,-88,-88,-88,-88,-88,2,-88,-88,-88,-88,-88,-88,-88,2,NA,50,1,1,4,2,1,2,2,2,2,2,2,2,1,2,1,2,1,2,2,3,5,1,-88,4,-88,-88,1,-99,-99,-99,1,-99,-99,-99,1,-99,1,-99,2,-99,1,-99,4,8,1,0,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,6
V277440861M57060206310022,12,6,41860,4,663.7110965,634.0557386,1978,2,2,2,1,2,3,2,7,2,5,1,2,0,2,1,1,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,2,1,2,1,4,-88,1,1,1,2,2,-88,-88,-88,-88,-88,4,-88,-88,-88,-88,-88,1,4,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,NA,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,3,3,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88
V277500006S91060815000012,12,6,NA,4,4736.322387,4524.698178,1949,2,2,2,1,2,1,2,4,2,2,1,2,0,2,1,1,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,2,2,2,2,-88,7,3,2,-88,2,2,-88,-88,-88,-88,-88,4,-88,-88,-88,-88,-88,1,4,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,2,3,1,1,-88,-88,-88,-88,-88,-88,2,-88,-88,-88,-88,-88,-88,-88,2,NA,60,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,1,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,0,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,7
V277510006S10160879300022,12,6,31080,4,245.9068305,234.9194369,1978,2,2,2,2,2,1,1,4,2,5,3,2,2,2,1,2,-88,2,1,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-88,-88,-88,-88,-88,-88,1,1,2,1,2,-88,2,1,1,2,2,-88,-88,-88,-88,-88,4,-88,-88,-88,-88,-88,1,3,1,-99,1,-99,-99,1,-99,-99,1,-99,-99,-99,-99,3,1,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,1,-99,1,-99,-99,-99,-99,1,-99,-99,-99,-99,1,1,-99,1,1,-99,-99,1,3,1,3,2,1,-99,-99,-99,-99,2,-88,-88,-88,-88,-88,-88,-88,2,NA,100,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,1,1,1,3,6,1,-88,2,-88,-88,-99,1,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,1,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,1,-99,4
V277530081M73060122110012,12,6,31080,4,1008.119663,963.0757432,1944,2,2,2,2,2,3,2,7,2,1,1,2,0,2,1,1,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,2,1,1,2,-88,12,-99,2,-88,1,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,4,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,-99,-99,-99,2,3,2,1,-88,-88,-88,-88,-88,-88,2,-88,-88,-88,-88,-88,-88,-88,2,NA,25,1,4,1,1,-99,-99,1,-99,-99,-99,-99,-99,3,1,2,2,2,2,2,2,9,-88,2,4,-88,4,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,0,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,4
V277530081M73060516010012,12,6,31080,4,1792.07958,3424.014899,1938,2,1,2,1,2,1,2,4,2,1,2,2,0,2,2,1,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,2,2,2,2,-88,7,-99,2,-88,1,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,1,-99,-99,-99,1,-99,-99,1,-99,1,-99,-99,-99,-99,1,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,1,-99,-99,-99,-99,1,-99,-99,2,3,2,1,-88,-88,-88,-88,-88,-88,2,-88,-88,-88,-88,-88,-88,-88,2,NA,40,1,1,1,1,-99,-99,1,-99,-99,-99,-99,-99,3,1,2,2,2,2,2,1,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,0,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,2
